Compound probability of independent events | Probability and Statistics | Khan Academy	And this is actually one thing that many people don't realize. There's something called the gambler's fallacy, where someone thinks if I got a bunch of heads in a row, then all of a sudden, it becomes more likely on the next flip to get a tails.	https://www.youtube.com/watch?v=xSc4oLA9e8o#t=170.717s
Equation for parabola from focus and directrix | Conic sections | Algebra II | Khan Academy	- [Voiceover] What I have attempted to draw here in yellow is a parabola, and as we've already seen in previous videos, a parabola can be defined as the set of all points that are equidistant to a point and a line, and the point is called the focus of the parabola, and the line is called the directrix of the parabola.	https://www.youtube.com/watch?v=okXVhDMuGFg#t=0.654s
Equation for parabola from focus and directrix | Conic sections | Algebra II | Khan Academy	So what we really want is the absolute value of this, or, we could square it, and then we could take the square root, the principle root, which would be equivalent to taking the absolute value of y minus k.	https://www.youtube.com/watch?v=okXVhDMuGFg#t=129.066s
Independent or dependent probability event? | Precalculus | Khan Academy	The marching band is holding a raffle at a football game with two prizes. After the first ticket is pulled out and the winner determined, the ticket is taped to the prize.	https://www.youtube.com/watch?v=Za7G_eWKiF4#t=0.75s
Independent or dependent probability event? | Precalculus | Khan Academy	Then the next ticket is pulled out to determine the winner of the second prize. Now, the winner of the second prize-- the possible winners, the possible outcomes for the second prize, is dependent on who was pulled out for the first prize.	https://www.youtube.com/watch?v=Za7G_eWKiF4#t=41.41s
Constructing a tangent line using compass and straightedge | Geometry | Khan Academy	You'd be amazed at the things you can draw or construct if you have a straightedge and a compass. A straightedge is literally just something that has a straight edge that allows you to draw straight lines, like a ruler.	https://www.youtube.com/watch?v=n5cKWjZqpIE#t=0.3s
Constructing a tangent line using compass and straightedge | Geometry | Khan Academy	A compass is something that allows you to draw circles centered where you want them to be centered of different radii. Your typical compass would be a metal thing that has a pin on one end and is shaped like an angle and you have a pencil at the other end.	https://www.youtube.com/watch?v=n5cKWjZqpIE#t=11.286s
Example: Combinatorics and probability | Probability and combinatorics | Precalculus | Khan Academy	A hand is a collection of nine cards, which can be sorted however the player chooses. So they're essentially telling us that order does not matter. What is the probability of getting all four of the 1's? So they want to know the probability of getting all four of the 1's.	https://www.youtube.com/watch?v=ccrYD6iX_SY#t=14.33s
Inscribed angle theorem proof | High School Geometry | High School Math | Khan Academy	Now, a central angle is an angle where the vertex is sitting at the center of the circle. So let's say that this right here -- I'll try to eyeball it -- that right there is the center of the circle.	https://www.youtube.com/watch?v=MyzGVbCHh5M#t=92.4s
Inscribed angle theorem proof | High School Geometry | High School Math | Khan Academy	Base angles are equivalent on an isosceles triangle. So this is si, that is also si. Now, let me look at the central angle. This is the central angle subtending the same arc.	https://www.youtube.com/watch?v=MyzGVbCHh5M#t=260.83s
30-60-90 triangle example problem | Right triangles and trigonometry | Geometry | Khan Academy	I should get the 60 degree side, the side opposite the 60 degree angle. Or if I take the 60 degree side, if I divide it by the square root of 3 I should get the shortest side, the 30 degree side.	https://www.youtube.com/watch?v=dgHksfBFbjk#t=224.04s
Quadratic inequality word problem | Functions and their graphs | Algebra II | Khan Academy	"Lisa owns a ""Random Candy"" vending machine, which is a machine that picks a candy out of an assortment in a random fashion. Lisa controls the probability in which each candy is picked."	https://www.youtube.com/watch?v=GDppV18XDCs#t=0.71s
How much of a pyramid is submerged | Basic trigonometry | Trigonometry | Khan Academy	If that looks a little bit strange to you, let me just draw it out here and make it a little bit clearer. If we have a triangle, a right triangle, where this angle right over here is 90 minus theta, and we wanted to figure out what this is up here, let's say this is x.	https://www.youtube.com/watch?v=Z5EnuVJawmY#t=71.57s
How to classify numbers | Numbers and operations | 8th grade | Khan Academy	So, let's call these, or the standard way of calling these things. These things can be represented as a fraction of two integers, we call these rational numbers. Rational numbers. And if something cannot be represented as a fraction of two integers, we call irrational numbers.	https://www.youtube.com/watch?v=-QHff5pRdM8#t=25.977s
How to classify numbers | Numbers and operations | 8th grade | Khan Academy	Integers. So, integers are numbers that don't have to be represented as a fraction or a decimal. So, these are integers, right over here. Integers. And then a subset of integers are whole numbers.	https://www.youtube.com/watch?v=-QHff5pRdM8#t=75.496s
Pythagorean theorem | Right triangles and trigonometry | Geometry | Khan Academy	These sides are perpendicular, or the angle between them is 90 degrees, or it is a right angle. And the Pythagorean theorem tells us that if we're dealing with a right triangle-- let me write that down-- if we're dealing with a right triangle-- not a wrong triangle-- if we're dealing with a right triangle, which is a triangle that has a right angle, or a 90 degree angle in it, then the relationship between their sides is this.	https://www.youtube.com/watch?v=AEIzy1kNRqo#t=42.6s
Pythagorean theorem | Right triangles and trigonometry | Geometry | Khan Academy	A very fancy word for a very simple idea. The longest side of a right triangle, the side that is opposite the 90 degree angle, is called the hypotentuse. Now that we know the Pythagorean theorem, let's actually use it.	https://www.youtube.com/watch?v=AEIzy1kNRqo#t=133.4s
Interpreting change in exponential models: changing units | High School Math | Khan Academy	So, the amount of CO2 as a function of how many decades have passed is going to be this, so t is in decades in this model right over here. Complete the following sentence about the yearly rate of change, the yearly rate of change in the amount of CO2 in the atmosphere.	https://www.youtube.com/watch?v=SM6XZj5dPQQ#t=28.342s
Pythagorean theorem 3 | Right triangles and trigonometry | Geometry | Khan Academy	The side opposite the right angle, or the 90 degrees, is a hypotenuse, or the longest side. It is the square root of 74. And the shorter sides are w and 7.	https://www.youtube.com/watch?v=T0IOrRETWhI#t=70.05s
Probability explained | Independent and dependent events | Probability and Statistics | Khan Academy	But hopefully, this will give you a little deeper understanding. Let's say that I have a fair coin over here. And so when I talk about a fair coin, I mean that it has an equal chance of landing on one side or another.	https://www.youtube.com/watch?v=uzkc-qNVoOk#t=11.64s
Another example using compass and straightedge for tangent line | Geometry | Khan Academy	Well what am I talking about? Let me actually just draw the triangle. So let me add a straight edge here. So I'm gonna draw a triangle, so it has one side as the diameter, so we're gonna embed it in this circle that I just constructed, this circle centered at this midpoint, this circle right over here.	https://www.youtube.com/watch?v=g_dStt4st2I#t=214.17s
Structure in exponential expression | Polynomial and rational functions | Algebra II | Khan Academy	So I encourage you to pause the video and try to find an expression for the initial position. Well, the initial position is the position we're at when our time is equal to 0.	https://www.youtube.com/watch?v=gR8-vRg6Yp0#t=37.5s
Decay of cesium 137 example | Exponential and logarithmic functions | Algebra II | Khan Academy	But some people might also be referring to the amount of this radioactive substance in terms of the amount of radioactivity it produces. And becquerels is the international unit of radioactivity-- named after Henri Becquerel, who codiscovered radioactivity with Marie Curie.	https://www.youtube.com/watch?v=polop-89aIA#t=68.64s
Introduction to i and imaginary numbers | Imaginary and complex numbers | Precalculus | Khan Academy	"""i"" is defined as the number whose square is equal to negative 1. This is the definition of ""i"", and it leads to all sorts of interesting things. Now some places you will see ""i"" defined this way; ""i"" as being equal to the principle square root of negative one."	https://www.youtube.com/watch?v=ysVcAYo7UPI#t=29.002s
Introduction to i and imaginary numbers | Imaginary and complex numbers | Precalculus | Khan Academy	"because you can imagine, if something squared is negative one, if I take it to all sorts of powers, maybe that will give us weird things. And what we'll see is that the powers of ""i"" are kind of neat, because they kind of cycle, where they do cycle, through a whole set of values."	https://www.youtube.com/watch?v=ysVcAYo7UPI#t=91.333s
Circles: radius, diameter, circumference and Pi | Geometry | Khan Academy	The circle just keeps showing up over and over and over again. So it's probably worthwhile for us to understand some of the properties of the circle. So the first thing when people kind of discovered the circle, and you just have a look at the moon to see a circle, but the first time they said well, what are the properties of any circle? So the first one they might want to say is well, a circle is all of the points that are equal distant from the center of the circle.	https://www.youtube.com/watch?v=jyLRpr2P0MQ#t=12.84s
Circles: radius, diameter, circumference and Pi | Geometry | Khan Academy	All of these points along the edge are equal distant from that center right there. So one of the first things someone might want to ask is what is that distance, that equal distance that everything is from the center? Right there.	https://www.youtube.com/watch?v=jyLRpr2P0MQ#t=40.44s
Example: 9 card hands | Probability and combinatorics | Precalculus | Khan Academy	A hand is a collection of 9 cards, which can be sorted however the player chooses. Fair enough. How many 9 card hands are possible? So let's think about it. There are 36 unique cards-- and I won't worry about, you know, there's nine numbers in each suit, and there are four suits, 4 times 9 is 36.	https://www.youtube.com/watch?v=SbpoyXTpC84#t=16.19s
Focus and directrix introduction | Conic sections | Algebra II | Khan Academy	So that's my y axis, this is my x axis. This is my x axis. And so a parabola can be defined as the set of all points that are equidistant to a point and a line.	https://www.youtube.com/watch?v=pe8Dm_FUpdU#t=34.517s
Focus and directrix introduction | Conic sections | Algebra II | Khan Academy	So this on the y axis right over there, that is c, this is the line y=c. So a parabola, what does it mean to be the set of all points that are equidistant between a point and this line? Let's think about what those points might be.	https://www.youtube.com/watch?v=pe8Dm_FUpdU#t=99.117s
Focus and directrix introduction | Conic sections | Algebra II | Khan Academy	So hopefully you get what I'm talking about when I say that the parabola is a set of all points that are equidistant to this focus and this directrix. So any point along this parabola, this point right over here, this point right over here, the distance to the focus, the distance to the focus, should be the same as the distance, as the distance to the directrix.	https://www.youtube.com/watch?v=pe8Dm_FUpdU#t=169.45s
Finding features of quadratic functions | Mathematics II | High School Math | Khan Academy	I want to find the zeros. And so, the zeros are the input values that make the value of the function equal to zero. So, here it'd be the t values that make f of t equal zero.	https://www.youtube.com/watch?v=V-BAdpvejTw#t=10.472s
Solving inscribed quadrilaterals | Mathematics II | High School Math | Khan Academy	So, it looks like at least for this case that these angles, these opposite angles of this inscribed quadrilateral, it looks like they are supplementary. So, an interesting question is are they always going to be supplementary? If you have a quadrilateral, an arbitrary quadrilateral inscribed in a circle, so each of the vertices of the quadrilateral sit on the circle.	https://www.youtube.com/watch?v=Y9cznjBl0Hk#t=240.646s
Comparing features of quadratic functions | Mathematics II | High School Math | Khan Academy	And so that's why if your coefficient is positive, you're going to have concave upwards, a concave upwards graph. And so if this is concave upwards, this one is clearly concave downwards.	https://www.youtube.com/watch?v=UdLYAqN0gNY#t=226.458s
Introduction to complex numbers | Imaginary and complex numbers | Precalculus | Khan Academy	A number like this we call a complex number, a complex number. It has a real part and an imaginary part. Sometimes you'll see notation like this, or someone will say what's the real part? What's the real part of our complex number, z? Well, that would be the five right over there.	https://www.youtube.com/watch?v=SP-YJe7Vldo#t=111.669s
Intro to arc measure | Mathematics II | High School Math | Khan Academy	It's measured in degrees, not in units of length that arc length would be measured in. So, let me write this down. This only depends... So, this is what's going to drive this is the measure of central angle, central angle, that intercepts the arc.	https://www.youtube.com/watch?v=_H4jllna_ec#t=276.733s
How to use the quadratic formula | Polynomial and rational functions | Algebra II | Khan Academy	In the future, we're going to introduce something called an imaginary number, which is a square root of a negative number, and then we can actually express this in terms of those numbers.	https://www.youtube.com/watch?v=i7idZfS8t8w#t=557.91s
Radius and center for a circle equation in standard form | Algebra II | Khan Academy	You have some point, let's call that h, k. The circle is the set of all points that are equidistant from that point. So let's take the set of all points that are, say, r away from h, k.	https://www.youtube.com/watch?v=JvDpYlyKkNU#t=12.21s
Similarity postulates | Similarity | Geometry | Khan Academy	Side-side-side, when we're talking about congruence, means that the corresponding sides are congruent. Side-side-side for similarity, we're saying that the ratio between corresponding sides are going to be the same. So for example, let's say this right over here is 10.	https://www.youtube.com/watch?v=7bO0TmJ6Ba4#t=275.44s
Measure of circumscribed angle | Circles | Geometry | Khan Academy	Angle A is a circumscribed angle on circle O. So this is angle A right over here. Then when they say it's a circumscribed angle, that means that the two sides of the angle are tangent to the circle.	https://www.youtube.com/watch?v=ZiqHJwzv_HI#t=0.86s
Multiplying monomials | Algebra I | Khan Academy	- [Voiceover] Alright, in this video, we're gonna be multiplying monomials together. Let me give you an example of a monomial. 4x squared, that's a monomial. Now, why? Well, mono means one, which refers to the number of terms.	https://www.youtube.com/watch?v=iHnzLETGz2I#t=0.258s
Polynomial remainder theorem to test factor | Algebra II | Khan Academy	I guess you could say when you divide it by a first degree polynomial like this. The polynomial remainder theorem, the polynomial remainder theorem tells us that if we take some polynomial, p of x and we were to divide it by some x minus a then the remainder is just going to be equal to our polynomial evaluated at our polynomial evaluated at a.	https://www.youtube.com/watch?v=JAdNNJynWM4#t=44.325s
Recognizing points on a circle | Analytic geometry | Geometry | Khan Academy	If this point is the square root of 10 away from point B, then it's on the circle. It's a radius away. A circle is the locus of all points that are a radius away from the center.	https://www.youtube.com/watch?v=9ASWQi14FlE#t=279.28s
Slope from two ordered pairs example 2 | Algebra I | Khan Academy	Find the slope of this line. And just to give a little bit of intuition here, slope is a measure of a line's inclination. And the way that it's defined-- slope is defined as rise over run, or change in y over change in x, or sometimes you'll see it defined as the variable m.	https://www.youtube.com/watch?v=CFSHq099Mx0#t=60.661s
Points on line of reflection | Transformations | Geometry | Khan Academy	So the midpoint, the x coordinate of the midpoint, is going to be the average of the x's here. So let's see it's going to be negative five plus seven over two.	https://www.youtube.com/watch?v=63mWxNXQQAk#t=207.62s
Distance formula | Analytic geometry | Geometry | Khan Academy	The base goes straight left to right, the right side goes straight up and down, so we're dealing with a right triangle. So if we could just figure out what the base length is and what this height is, we could use the Pythagorean theorem to figure out this long side, the side that is opposite the right angle, the hypotenuse.	https://www.youtube.com/watch?v=nyZuite17Pc#t=89.81s
Worked examples: slope-intercept intro | Mathematics I | High School Math | Khan Academy	Whose slope is five. So we know that m is going to be five. And they tell us that the y intercept is zero, four. So the y intercept, b, that is the value of y when x is equal to zero.	https://www.youtube.com/watch?v=qgsNNqmlLoA#t=175.573s
Proof: Rhombus diagonals are perpendicular bisectors | Quadrilaterals | Geometry | Khan Academy	So we've just proved-- so this is interesting. A parallelogram, the diagonals bisect each other. For a rhombus, where all the sides are equal, we've shown that not only do they bisect each other but they're perpendicular bisectors of each other.	https://www.youtube.com/watch?v=GDcVdBAnBdU#t=228.64s
Worked example: non-equivalent systems of equations | High School Math | Khan Academy	This is what Scarlett got after taking some steps. This is what Hansol got. Which of them obtained a system that is equivalent to the teacher's system? And just to remind ourselves, an equivalent system is a system that has, or at least for our purposes, is a system that has the same solution, or the same solution set.	https://www.youtube.com/watch?v=PSDQdwL1T0M#t=8.788s
Domain of a radical function | Functions and their graphs | Algebra II | Khan Academy	And when we look at how the function is defined, right over here, as the square root, the principal square root of 2x minus 8, it's only going to be defined when it's taking the principal square root of a non-negative number.	https://www.youtube.com/watch?v=4h54s7BBPpA#t=16.7s
Difference between equations and functions | Functions and their graphs | Algebra II | Khan Academy	Functions essentially talk about relationships between variables. You get one or more input variables, and we'll give you only one output variable. I'll put value. And you can define a function. And I'll do that in a second.	https://www.youtube.com/watch?v=l3iXON1xEC4#t=112.48s
Comparing growth of exponential & quadratic models | Algebra I | High School Math | Khan Academy	Voiceover: The Cozy Car Company ships some of their new cars to Japan and Vietnam. The number of cars that will be shipped to Japan during the next t months is modeled by the function j of t is equal to 2 to the tth power.	https://www.youtube.com/watch?v=EuwKjpUpkhs#t=0.566s
Introduction to transformations | Transformations | Geometry | Khan Academy	The point of rotation, actually, since D is actually the point of rotation that one actually has not shifted, and just 'til you get some terminology, the set of points after you apply the transformation this is called the image of the transformation.	https://www.youtube.com/watch?v=XiAoUDfrar0#t=183.428s
Introduction to transformations | Transformations | Geometry | Khan Academy	If you want to think a little bit more mathematically, a rigid transformation is one in which lengths and angles are preserved. You can see in this transformation right over here the distance between this point and this point, between points T and R, and the difference between their corresponding image points, that distance is the same.	https://www.youtube.com/watch?v=XiAoUDfrar0#t=338.798s
Using reflection tool | Transformations | Geometry | Khan Academy	So we see that we now go through that point. When x is equal to zero, y is equal to two. And now, we just need to reflect PQRS, this quadrilateral, over this line, so let's do that.	https://www.youtube.com/watch?v=RLyXTj2j_c4#t=67.078s
Introduction to minimum and maximum points | Functions | Algebra I | Khan Academy	We can say that f of d is a relative minimum point if f of d is less than or equal to f of x for all x in an interval, in an open interval, between d minus h and d plus h for h is greater than 0.	https://www.youtube.com/watch?v=Hoyv3-BMAGc#t=271.52s
Introduction to minimum and maximum points | Functions | Algebra I | Khan Academy	And that's why we say that it's a relative minimum point. So in everyday language, relative max-- if the function takes on a larger value at c than for the x values around c.	https://www.youtube.com/watch?v=Hoyv3-BMAGc#t=308.01s
Example: Correlation coefficient intuition | Mathematics I | High School Math | Khan Academy	The main idea is that correlation coefficients are trying to measure how well a linear model can describe the relationship between two variables. For example, let me do some coordinate axes here.	https://www.youtube.com/watch?v=-Y-M9aD_ccQ#t=25.75s
Determining a translation between points | Transformations | Geometry | Khan Academy	Voiceover:A translation acting on the coordinate plane takes a point negative 169 comma 434 to point negative 203 comma negative 68. What are the coordinates of the image of point 31 comma negative 529 under this translation? I encourage you to pause this video and try to think about it on your own.	https://www.youtube.com/watch?v=nV8taxEW8-0#t=0.609s
Slope-intercept form | Algebra I | Khan Academy	But where do you see two in this original equation? Well you see the two right over here. And when you write something in slop-intercept form, where you explicitly solve for y, y is equal to some constant times x to the first power plus some other constant, the second one is going to be your intercept, your y-intercept, or it's going to be a way to figure out the y-intercept, the intercept itself is this point, the point at which the line intercepts the y axis, and then this two is going to represent your slope.	https://www.youtube.com/watch?v=IL3UCuXrUzE#t=407.606s
Solving systems of linear equations with substitution example | Algebra II | Khan Academy	They've already made it explicitly solved for y which makes it very easy to substitute for. We can take this constraint, the constraint on y in terms of x and substitute it for y in this first blue equation and then solve for x.	https://www.youtube.com/watch?v=GWZKz4F9hWM#t=42.972s
Two column proof showing segments are perpendicular | Congruence | Geometry | Khan Academy	Angle DEC and angle BEC are supplementary. They are supplementary, and that's kind of-- you can just look at that from inspection but I'll write a decent-- are supplementary. Supplementary, which means they add up, their measures add up, to 180 degrees.	https://www.youtube.com/watch?v=fSu1LKnhM5Q#t=463.66s
Evaluating sequences in recursive form | Mathematics I | High School Math | Khan Academy	And this way of defining it, where we defined it as an algebraic function, a function that's defined over all positive integers, where we have a base case. And a base case, really, in this case, gave us our first term, and then we have this other case that's defined in terms of the function.	https://www.youtube.com/watch?v=Kjli0Gunkds#t=192.781s
Evaluating sequences in recursive form | Mathematics I | High School Math | Khan Academy	We have two base cases right over here. Base cases, cases that aren't defined in terms of the function itself. And you need that, 'cause otherwise you'd just be recursing forever. You would never get to actual numbers.	https://www.youtube.com/watch?v=Kjli0Gunkds#t=487.891s
Introduction to graphing systems of linear inequalities | Algebra II | Khan Academy	Graph the solution set for this system. It's a system of inequalities. We have y is greater than x minus 8, and y is less than 5 minus x. Let's graph the solution set for each of these inequalities, and then essentially where they overlap is the solution set for the system, the set of coordinates that satisfy both.	https://www.youtube.com/watch?v=CA4S7S-3Lg4#t=0.59s
Introduction to arithmetic sequences | Sequences, series and induction | Precalculus | Khan Academy	What I want to do in this video is familiarize ourselves with a very common class of sequences. And this is arithmetic sequences. And they are usually pretty easy to spot. They are sequences where each term is a fixed number larger than the term before it.	https://www.youtube.com/watch?v=_cooC3yG_p0#t=0.57s
Statistics intro: Mean, median, and mode | Data and statistics | 6th grade | Khan Academy	You're somehow trying to represent these with one number we'll call the average, that's somehow typical, or middle, or the center somehow of these numbers. And as we'll see, there's many types of averages.	https://www.youtube.com/watch?v=h8EYEJ32oQ8#t=160.56s
Statistics intro: Mean, median, and mode | Data and statistics | 6th grade | Khan Academy	So it's easier to pick out a middle. The middle is the number that is greater than two of the numbers and is less than two of the numbers. It's exactly in the middle.	https://www.youtube.com/watch?v=h8EYEJ32oQ8#t=425.42s
What is the range of a function? | Functions | Algebra I | Khan Academy	A domain is the set of all of the inputs over which the function is defined. So if this the domain here, if this is the domain here, and I take a value here, and I put that in for x, then the function is going to output an f(x).	https://www.youtube.com/watch?v=96uHMcHWD2E#t=29.921s
What is the range of a function? | Functions | Algebra I | Khan Academy	"That is called the range of the function. So the range. The range, and the most typical, there's actually a couple of definitions for range, but the most typical definition for range is ""the set of all possible outputs."" So you give me, you input something from the domain, it's going to output something, and by definition, because we have outputted it from this function, that thing is going to be in the range, and if we take the set of all of the things that the function could output, that is going to make up the range."	https://www.youtube.com/watch?v=96uHMcHWD2E#t=76.591s
What is the range of a function? | Functions | Algebra I | Khan Academy	The domain is the set of all valid inputs. So what are the valid inputs here? Well, I could take any real number and input into this, and I could take any real number and I can square it, there's nothing wrong with that, and so the domain is all real numbers.	https://www.youtube.com/watch?v=96uHMcHWD2E#t=146.988s
Interpreting the y-intercept of a graph in context | Algebra II | Khan Academy	The y-intercept is the value of y, the height when x is equal to 0. So that is indeed the significance of the y-intercept. Let's look at these other things. Mr. Theisen is shooting the basketball from 26 feet away.	https://www.youtube.com/watch?v=M3PTPN7NH8M#t=175.29s
Constructing a box and whisker plot | Probability and Statistics | Khan Academy	So how many data points do we have? 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17. So the middle number is going to be a number that has 8 numbers larger than it and 8 numbers smaller than it.	https://www.youtube.com/watch?v=09Cx7xuIXig#t=161.162s
Explicit and recursive definitions of sequences | Precalculus | Khan Academy	And you don't always have to add the same thing. We'll explore fancier sequences. The sequences where you keep adding the same amount, we call these arithmetic sequences, which we will also explore in more detail.	https://www.youtube.com/watch?v=KRFiAlo7t1E#t=43.18s
Explicit and recursive definitions of sequences | Precalculus | Khan Academy	But many can, including this, which is an arithmetic sequence, where we keep adding the same quantity over and over again. So how would we do that? Well, we could also-- another way of defining this first sequence, we could say a sub k, starting at k equals 1 and going to 4 with.	https://www.youtube.com/watch?v=KRFiAlo7t1E#t=352.95s
Congruent legs and base angles of isosceles triangles | Congruence | Geometry | Khan Academy	So what I want to prove here is that these two-- and they're sometimes referred to as base angles, these angles that are between one of the sides, and the side that isn't necessarily equal to it, and the other side that is equal and the side that's not equal to it.	https://www.youtube.com/watch?v=7UISwx2Mr4c#t=40.04s
Congruent legs and base angles of isosceles triangles | Congruence | Geometry | Khan Academy	If you have an isosceles triangle, a triangle where two of the sides are congruent, then their base angles, these base angles, are also going to be congruent. Now let's think about it the other way.	https://www.youtube.com/watch?v=7UISwx2Mr4c#t=227.79s
Parallel lines from equation | Mathematics I | High School Math | Khan Academy	We are asked which of these lines are parallel. So parallel lines are lines that have the same slope, and they're different lines, so they never, ever intersect. So we need to look for different lines that have the exact same slope.	https://www.youtube.com/watch?v=T-aCweuimis#t=0.58s
Worked example: equivalent systems of equations | High School Math | Khan Academy	Which of them obtained a system that is equivalent to the teacher's system? So the first question we should ask ourselves is what does it mean to even have an equivalent system? For the sake of this question, or for our purposes, an equivalent system is a system that has the same solution.	https://www.youtube.com/watch?v=XstL_x4ucm4#t=14.552s
Analyzing graphs of exponential functions: negative initial value | High School Math | Khan Academy	Now to figure out the common ratio, there's a couple of ways you could think about it. The common ratio is the ratio between two successive values that are separated by one.	https://www.youtube.com/watch?v=No1LKevjF6U#t=117.922s
Compound inequalities | Linear inequalities | Algebra I | Khan Academy	Let's do some compound inequality problems, and these are just inequality problems that have more than one set of constraints. You're going to see what I'm talking about in a second. So the first problem I have is negative 5 is less than or equal to x minus 4, which is also less than or equal to 13.	https://www.youtube.com/watch?v=A3xPhzs-KBI#t=0.41s
Equilateral triangle sides and angles congruent | Congruence | Geometry | Khan Academy	What we've got over here is a triangle where all three sides have the same length, or all three sides are congruent to each other. And a triangle like this we call equilateral.	https://www.youtube.com/watch?v=CYNUwiUzlPk#t=0.57s
Introduction to intercepts |  Algebra I | Khan Academy	Let me see. It's going to go through those two points and so it's going to look something like that. Now what are its' x and y-intercepts? Well, we already kind of figured it out but the intercepts themselves, these are the points on the graph where they intersect the axes.	https://www.youtube.com/watch?v=LNSB0N6esPU#t=344.126s
What is the domain of a function? | Functions | Algebra I | Khan Academy	So this gets to the essence of what domain is. Domain is the set of all inputs over which the function is defined. So the domain of this function f would be all real numbers except for x equals 0.	https://www.youtube.com/watch?v=-DTMakGDZAw#t=102.06s
System of equations word problem: no solution | Mathematics I | High School Math | Khan Academy	- [Voiceover] A factory has machines that produce toys, which are then packed by the factory's workers. One day, each machine produced 14 toys and each worker packed two toys, so that a total of 40 toys remained unpacked.	https://www.youtube.com/watch?v=SRn3WhhS6vs#t=0.629s
How to determine the domain of a modeling function (example with a function) | Khan Academy	The domain of a function, that's a set of all the inputs for which the function is defined. And the inputs here, this is t and it represents days and if I input t, the number of days, into the function h, it'll output the height of the plant. So let's think about it. At first, you might say, in terms of, 0 days, 1 days, 2 days, and you might be tempted to say integers.	https://www.youtube.com/watch?v=2DnQEaNTd08#t=30.26s
Slope from two ordered pairs example 1 | Algebra I | Khan Academy	Our change in x was this value, our endpoint, our end x-value minus our starting x-value. Let's do the same thing for our change in y. Our change in y. If we're starting at 2 and we go to 16, that means we moved up 14.	https://www.youtube.com/watch?v=WkspBxrzuZo#t=150.11s
Introduction to slope | Algebra I | Khan Academy	It could have a steep slope or a shallow slope. So slope is a measure for how steep something is. And the convention is, is we measure the increase in vertical for a given in increase in horizontal.	https://www.youtube.com/watch?v=MeU-KzdCBps#t=204.201s
How to determine the domain of a modeling function | Functions | Algebra I | Khan Academy	Which number type is more appropriate for the domain of the function? So just to remind ourselves, what is the domain of a function? A domain is a set of all inputs over which the function is defined.	https://www.youtube.com/watch?v=AiW7syKXfJM#t=23.939s
Classifying a quadrilateral on the coordinate plane | Analytic geometry | Geometry | Khan Academy	So this isn't even a parallelogram. This isn't even a trapezoid. Parallelogram, you have to have two pairs of parallel sides. Trapezoid, you have to have one pair of parallel sides. This isn't the case for any of these, or none of these sides are parallel.	https://www.youtube.com/watch?v=vsgrWDLEzcQ#t=291.41s
Understanding linear and exponential models | Functions and their graphs | Algebra II | Khan Academy	Voiceover:A newborn calf weighs 40 kilograms. Each week its weight increases by 5%. Let W be the weight in kilograms of the calf after t weeks. Is W a linear function or an exponential function? So, if W were a linear function, that means that every week that goes by, the weight would increase by the same amount.	https://www.youtube.com/watch?v=8OHEgD6YMBw#t=0.7s
Introduction to geometric sequences | Sequences, series and induction | Precalculus | Khan Academy	This is a sequence of numbers. It's not a geometric sequence, but it is a sequence. A geometric sequence is a special progression, or a special sequence, of numbers, where each successive number is a fixed multiple of the number before it.	https://www.youtube.com/watch?v=pXo0bG4iAyg#t=34.57s
Introduction to geometric sequences | Sequences, series and induction | Precalculus | Khan Academy	Don't want to make a mistake here. These are sequences. You might also see the word a series. And you might even see a geometric series. A series, the most conventional use of the word series, means a sum of a sequence.	https://www.youtube.com/watch?v=pXo0bG4iAyg#t=195.55s
More on why SSA is not a postulate | Congruence | Geometry | Khan Academy	If I have a triangle that looks something-- I have trouble drawing straight triangles. So let's say the triangle looks something like that. And let's say that we've found another triangle that has a congruent side, a side that is congruent to this side right over here.	https://www.youtube.com/watch?v=f8svAm237xM#t=31.065s
Congruent triangles and SSS | Congruence | Geometry | Khan Academy	Things that we just will assume. We won't prove them. We will start with these assumptions, and then we're just going to build up from there. And one of the core ones that we'll see in geometry is the axiom, or the postulate, that if all the sides are congruent, or if the lengths of all the sides of the triangle are congruent, then we are dealing with congruent triangles.	https://www.youtube.com/watch?v=CJrVOf_3dN0#t=420.55s
Parallel and perpendicular lines intro | Analytic geometry | Geometry | Khan Academy	Actually I'm misspelling it-- perpendicular lines, and the idea of parallel lines. So perpendicular lines are two lines that intersect at a right angle. So what am I talking about? So let's say that this is one line right over here and that this is another line right over here.	https://www.youtube.com/watch?v=V0xounKGEXs#t=12.47s
9. Reducibility	So as you recall from last time, we had this problem HALT TM, which is the problem of testing for a given Turing machine and an input to that Turing machine, whether the Turing machine halts, either accepting or rejecting, but just whether it halts.	https://www.youtube.com/watch?v=N28g_YBXY8Y#t=218.83s
9. Reducibility	OK, so the concept of reducibility is that we say one problem is reducible to another, say A reducible to B. It means that you can use B to solve A. That's what it means for A to be reducible to B.	https://www.youtube.com/watch?v=N28g_YBXY8Y#t=530.05s
9. Reducibility	But from your homework, we had this pusher problem, the problem of determining whether a pushdown automaton ever pushes on its stack for any input. I know a bunch of you were struggling with that problem working on it, hopefully solving it in one way or another.	https://www.youtube.com/watch?v=N28g_YBXY8Y#t=708.41s
